user_id,age,gender,height_cm,weight_kg,bmi,shoe_size,apparel_size,foot_arch_type,primary_sport,fitness_level,workouts_per_week,indoor_or_outdoor,budget_min,budget_max,preferred_brands,style_preference,color_preference,material_preference,location,climate
U03142,24,male,185.6,73.0,21.2,11.5,S,normal,training,beginner,5,indoor,16,38,Adidas|Nike|Jordan,performance,green,cotton,"Orlando, FL",tropical
U03143,43,female,172.3,47.5,16.0,10.5,XS,normal,training,intermediate,4,both,33,147,Nike,performance,navy,leather,"Philadelphia, PA",temperate
U03144,24,female,161.4,63.6,24.4,8.5,M,low,training,intermediate,2,indoor,17,49,Adidas|Nike,athleisure,purple,synthetic,"Philadelphia, PA",temperate
U03145,42,female,178.9,77.1,24.1,11.5,L,normal,training,intermediate,5,both,44,218,Nike|Adidas,performance,pink,fleece,"Phoenix, AZ",hot
U03146,46,male,187.4,72.3,20.6,11.5,S,normal,training,advanced,3,indoor,41,186,Adidas|Nike,performance,red,polyester,"Philadelphia, PA",temperate
U03147,38,female,176.0,64.4,20.8,10.0,S,high,running,beginner,3,outdoor,25,58,Nike|Adidas,athleisure,red,synthetic,"Atlanta, GA",temperate
U03148,31,male,181.1,82.3,25.1,11.0,M,high,training,advanced,5,indoor,25,91,Jordan|Nike,casual,white,leather,"Boston, MA",continental
U03149,52,male,193.6,70.8,18.9,13.5,S,high,yoga,beginner,5,both,10,40,Nike|Jordan,athleisure,navy,gore-tex,"Denver, CO",cold
U03150,42,female,163.1,67.6,25.4,8.5,L,normal,training,advanced,4,indoor,49,161,Jordan|Adidas,casual,multi,fleece,"Orlando, FL",tropical
U03151,44,male,172.9,77.4,25.9,9.0,L,normal,swimming,beginner,4,indoor,58,144,Adidas|Nike,casual,multi,mesh,"San Francisco, CA",temperate
U03152,30,female,167.8,59.7,21.2,9.5,S,normal,training,advanced,4,indoor,73,182,Adidas,performance,black,synthetic,"Atlanta, GA",temperate
U03153,35,male,188.0,75.6,21.4,12.5,S,normal,training,advanced,4,indoor,67,191,Adidas|Jordan,athleisure,grey,mesh,"Dallas, TX",hot
U03154,27,male,177.9,78.2,24.7,10.5,M,normal,running,intermediate,2,outdoor,48,123,Jordan|Nike|Adidas,performance,white,cotton,"Portland, OR",temperate
U03155,32,female,170.0,77.2,26.7,9.5,L,normal,running,beginner,3,both,67,175,Nike|Adidas,performance,green,gore-tex,"Orlando, FL",tropical
U03156,52,male,193.7,99.8,26.6,13.0,XL,low,swimming,intermediate,2,outdoor,38,87,Nike|Jordan,performance,navy,mesh,"Las Vegas, NV",hot
U03157,40,female,162.7,64.6,24.4,8.5,M,low,training,advanced,4,indoor,110,318,Nike|Jordan|Adidas,casual,brown,leather,"Las Vegas, NV",hot
U03158,33,male,188.0,62.9,17.8,12.0,XS,normal,running,advanced,5,outdoor,46,140,Nike,performance,black,synthetic,"Miami, FL",tropical
U03159,57,female,164.3,60.2,22.3,8.5,M,normal,training,beginner,3,both,17,40,Adidas|Jordan,performance,red,knit,"Philadelphia, PA",temperate
U03160,31,female,169.0,68.8,24.1,9.0,M,low,training,intermediate,4,outdoor,26,102,Nike|Jordan|Adidas,performance,blue,mesh,"Seattle, WA",temperate
U03161,27,female,155.4,65.2,27.0,7.5,L,normal,running,beginner,3,both,19,63,Nike,performance,navy,knit,"Portland, OR",temperate
U03162,18,male,182.8,64.5,19.3,11.5,XS,normal,lifestyle,intermediate,3,both,44,109,Nike,casual,orange,synthetic,"Detroit, MI",continental
U03163,21,female,161.4,62.5,24.0,7.5,M,low,yoga,beginner,4,both,16,35,Adidas,athleisure,yellow,leather,"Denver, CO",cold
U03164,19,female,164.3,57.8,21.4,9.0,S,normal,running,beginner,3,outdoor,16,57,Nike|Adidas|Jordan,athleisure,black,rubber,"Charlotte, NC",temperate
U03165,39,female,156.2,49.3,20.2,7.0,S,high,training,intermediate,4,indoor,27,82,Adidas|Jordan|Nike,performance,purple,gore-tex,"New York, NY",continental
U03166,57,female,163.7,65.9,24.6,8.5,L,normal,yoga,beginner,2,both,16,39,Nike|Adidas|Jordan,performance,multi,cotton,"Chicago, IL",continental
U03167,34,male,176.2,64.0,20.6,9.5,S,normal,yoga,intermediate,4,indoor,19,61,Jordan|Nike,athleisure,green,mesh,"Los Angeles, CA",hot
U03168,24,male,184.5,84.1,24.7,11.5,M,normal,training,intermediate,3,indoor,20,74,Nike|Jordan,performance,black,mesh,"Los Angeles, CA",hot
U03169,51,male,178.8,64.6,20.2,10.0,S,high,lifestyle,intermediate,4,indoor,14,85,Nike,casual,white,polyester,"Orlando, FL",tropical
U03170,24,male,179.4,95.3,29.6,10.5,XL,normal,running,beginner,3,outdoor,10,45,Adidas|Jordan|Nike,retro,black,polyester,"San Diego, CA",hot
U03171,24,male,183.4,81.4,24.2,11.0,M,normal,yoga,intermediate,3,indoor,11,43,Nike|Jordan|Adidas,casual,multi,mesh,"Charlotte, NC",temperate
U03172,24,male,175.6,87.3,28.3,10.5,L,normal,yoga,beginner,4,indoor,15,56,Adidas|Nike,athleisure,grey,nylon,"Seattle, WA",temperate
U03173,26,female,155.4,68.3,28.3,7.5,XL,high,yoga,beginner,3,indoor,18,47,Jordan,performance,brown,polyester,"Charlotte, NC",temperate
U03174,36,female,168.3,54.1,19.1,9.5,S,low,lifestyle,intermediate,3,both,11,53,Adidas|Nike|Jordan,casual,green,knit,"San Francisco, CA",temperate
U03175,39,male,173.4,86.6,28.8,9.5,XL,low,skateboarding,intermediate,2,outdoor,14,83,Nike|Jordan|Adidas,casual,grey,nylon,"Philadelphia, PA",temperate
U03176,30,male,185.6,62.0,18.0,11.5,XS,normal,running,beginner,5,both,15,47,Nike|Adidas|Jordan,performance,white,polyester,"Miami, FL",tropical
U03177,35,female,179.0,70.5,22.0,11.0,L,normal,football,intermediate,4,both,16,107,Nike|Adidas,athleisure,blue,nylon,"Minneapolis, MN",cold
U03178,51,male,181.1,64.3,19.6,11.0,S,normal,yoga,advanced,5,indoor,56,130,Nike,performance,white,nylon,"Dallas, TX",hot
U03179,18,female,170.0,63.3,21.9,9.5,M,high,training,advanced,5,both,17,74,Nike,performance,navy,mesh,"Orlando, FL",tropical
U03180,37,female,159.1,61.5,24.3,7.0,M,normal,training,advanced,3,indoor,46,114,Nike|Adidas,performance,black,cotton,"Houston, TX",tropical
U03181,49,female,166.1,70.1,25.4,9.0,L,high,swimming,beginner,3,indoor,10,35,Nike|Jordan|Adidas,performance,red,mesh,"Detroit, MI",continental
U03182,29,male,162.4,62.0,23.5,7.0,M,high,basketball,beginner,3,indoor,47,105,Adidas,performance,brown,leather,"Detroit, MI",continental
U03183,19,female,160.4,74.1,28.8,8.0,XL,normal,running,intermediate,3,outdoor,45,149,Adidas|Jordan,performance,white,leather,"Philadelphia, PA",temperate
U03184,37,male,166.2,74.9,27.1,8.5,L,high,swimming,intermediate,4,both,84,191,Jordan|Adidas|Nike,performance,grey,synthetic,"Detroit, MI",continental
U03185,20,male,183.4,81.4,24.2,10.0,M,normal,yoga,intermediate,3,indoor,19,67,Adidas,performance,beige,fleece,"San Diego, CA",hot
U03186,41,male,185.0,62.3,18.2,12.0,XS,normal,tennis,intermediate,2,indoor,66,181,Jordan|Nike,performance,pink,mesh,"Detroit, MI",continental
U03187,20,female,167.1,61.2,21.9,9.5,M,normal,lifestyle,beginner,3,both,11,63,Nike|Adidas,athleisure,black,synthetic,"Miami, FL",tropical
U03188,33,female,165.1,76.0,27.9,9.0,XL,high,yoga,advanced,4,indoor,33,117,Nike|Adidas,performance,grey,fleece,"Los Angeles, CA",hot
U03189,49,male,183.9,68.3,20.2,11.0,S,high,outdoor,intermediate,4,outdoor,19,81,Adidas|Nike,performance,black,synthetic,"San Diego, CA",hot
U03190,46,female,171.7,78.4,26.6,10.5,L,normal,running,intermediate,2,both,38,98,Jordan|Adidas,performance,white,knit,"Chicago, IL",continental
U03191,39,female,155.5,56.3,23.3,7.5,M,normal,basketball,intermediate,2,indoor,34,110,Nike,retro,green,cotton,"Orlando, FL",tropical
U03192,20,female,169.0,69.1,24.2,9.0,M,high,outdoor,intermediate,2,outdoor,34,100,Adidas|Nike,performance,black,mesh,"Charlotte, NC",temperate
U03193,39,female,173.8,72.2,23.9,9.5,M,normal,yoga,advanced,4,indoor,37,165,Adidas|Jordan|Nike,athleisure,white,synthetic,"Phoenix, AZ",hot
U03194,19,male,176.9,64.2,20.5,10.5,S,normal,swimming,beginner,4,both,10,46,Nike,performance,black,cotton,"Miami, FL",tropical
U03195,40,male,183.9,86.2,25.5,11.5,L,normal,training,advanced,3,indoor,103,291,Adidas,performance,green,knit,"Las Vegas, NV",hot
U03196,46,male,164.5,63.9,23.6,7.5,M,normal,training,intermediate,4,both,28,100,Nike,performance,grey,knit,"Charlotte, NC",temperate
U03197,40,female,165.1,62.7,23.0,9.0,M,normal,training,beginner,5,indoor,17,60,Adidas|Nike,performance,blue,mesh,"Portland, OR",temperate
U03198,21,male,175.6,63.8,20.7,10.0,S,normal,yoga,beginner,2,indoor,22,49,Adidas,casual,black,nylon,"Minneapolis, MN",cold
U03199,49,male,169.1,79.2,27.7,9.0,L,normal,training,advanced,2,outdoor,29,157,Nike|Adidas,athleisure,brown,mesh,"Los Angeles, CA",hot
U03200,40,male,186.2,81.8,23.6,11.0,M,normal,training,beginner,4,indoor,13,37,Nike|Adidas,athleisure,purple,nylon,"Phoenix, AZ",hot
U03201,18,female,159.7,61.0,23.9,8.0,M,low,running,advanced,5,outdoor,15,89,Adidas|Jordan,performance,green,gore-tex,"Miami, FL",tropical
U03202,29,female,162.7,69.1,26.1,8.5,L,normal,training,beginner,2,outdoor,65,182,Nike|Jordan,athleisure,yellow,cotton,"Atlanta, GA",temperate
U03203,18,female,165.7,67.0,24.4,9.0,M,low,yoga,intermediate,4,indoor,14,43,Nike|Jordan|Adidas,performance,multi,nylon,"Boston, MA",continental
U03204,18,male,171.6,79.5,27.0,9.5,L,normal,running,beginner,5,both,22,60,Adidas|Nike,athleisure,blue,cotton,"Portland, OR",temperate
U03205,35,female,163.1,67.3,25.3,8.0,L,high,running,intermediate,2,outdoor,45,121,Jordan|Nike|Adidas,performance,purple,mesh,"Las Vegas, NV",hot
U03206,41,male,176.9,80.7,25.8,9.5,L,normal,tennis,intermediate,4,both,31,161,Nike|Adidas,performance,purple,knit,"San Francisco, CA",temperate
U03207,37,male,176.2,71.4,23.0,9.5,M,high,running,advanced,4,outdoor,45,192,Nike,performance,blue,rubber,"Boston, MA",continental
U03208,37,male,181.9,91.0,27.5,11.0,L,normal,running,beginner,2,outdoor,33,144,Nike,performance,black,fleece,"New York, NY",continental
U03209,24,female,169.4,61.7,21.5,10.0,M,normal,outdoor,intermediate,4,outdoor,32,95,Nike|Jordan,performance,navy,rubber,"Dallas, TX",hot
U03210,46,male,175.0,74.4,24.3,10.0,M,normal,yoga,advanced,3,both,66,291,Nike|Adidas,casual,green,synthetic,"Charlotte, NC",temperate
U03211,25,female,157.8,59.0,23.7,7.5,M,normal,training,beginner,4,indoor,31,101,Adidas|Nike,performance,red,knit,"Phoenix, AZ",hot
U03212,26,male,174.5,64.3,21.1,9.5,S,high,yoga,intermediate,4,indoor,57,201,Adidas|Nike,athleisure,pink,knit,"Dallas, TX",hot
U03213,34,female,162.7,59.8,22.6,8.5,M,normal,football,intermediate,3,outdoor,35,106,Adidas|Nike|Jordan,casual,black,fleece,"Los Angeles, CA",hot
U03214,44,male,180.0,76.5,23.6,10.5,M,high,football,advanced,2,outdoor,50,195,Nike,performance,black,knit,"Charlotte, NC",temperate
U03215,24,male,174.5,78.0,25.6,9.5,L,normal,training,beginner,2,indoor,20,46,Nike|Adidas,performance,white,cotton,"Denver, CO",cold
U03216,44,male,186.2,81.8,23.6,11.5,M,high,basketball,beginner,4,both,31,70,Adidas,performance,navy,nylon,"Minneapolis, MN",cold
U03217,18,female,152.8,70.0,30.0,6.5,XL,low,football,beginner,3,outdoor,15,58,Nike,casual,black,fleece,"Dallas, TX",hot
U03218,56,female,153.3,65.3,27.8,6.5,XL,normal,running,intermediate,3,outdoor,15,36,Adidas|Jordan,performance,black,synthetic,"Houston, TX",tropical
U03219,20,female,164.3,58.3,21.6,9.0,M,low,running,beginner,3,outdoor,19,50,Adidas,performance,multi,synthetic,"Orlando, FL",tropical
U03220,26,female,159.1,57.5,22.7,8.0,M,high,yoga,beginner,2,indoor,20,94,Nike,performance,green,cotton,"Minneapolis, MN",cold
U03221,44,male,175.6,84.8,27.5,10.0,L,normal,training,beginner,5,both,12,37,Nike,performance,grey,synthetic,"Philadelphia, PA",temperate
U03222,32,female,159.8,65.6,25.7,8.0,L,normal,outdoor,beginner,4,outdoor,11,43,Adidas|Jordan|Nike,performance,black,knit,"Chicago, IL",continental
U03223,18,female,166.6,52.5,18.9,9.0,S,normal,basketball,beginner,3,indoor,34,87,Nike|Adidas|Jordan,retro,black,mesh,"Atlanta, GA",temperate
U03224,19,female,166.6,52.5,18.9,8.5,S,normal,training,beginner,3,indoor,39,94,Nike|Adidas|Jordan,performance,grey,leather,"Atlanta, GA",temperate
U03225,49,female,163.7,61.4,22.9,8.5,M,high,lifestyle,intermediate,4,both,27,81,Nike,casual,black,mesh,"Phoenix, AZ",hot
U03226,58,female,179.0,51.3,16.0,11.5,S,normal,lifestyle,advanced,2,outdoor,49,146,Nike,athleisure,black,mesh,"Philadelphia, PA",temperate
U03227,50,female,173.1,54.5,18.2,10.0,XS,normal,swimming,beginner,2,indoor,23,63,Nike,performance,orange,nylon,"Dallas, TX",hot
U03228,20,female,167.9,70.5,25.0,9.5,L,normal,training,beginner,4,indoor,26,87,Jordan|Nike,performance,white,cotton,"Las Vegas, NV",hot
U03229,28,male,182.9,86.0,25.7,11.0,L,normal,training,intermediate,2,outdoor,24,84,Nike|Adidas|Jordan,performance,purple,gore-tex,"Houston, TX",tropical
U03230,51,male,169.6,83.7,29.1,8.5,XL,normal,running,intermediate,4,indoor,29,90,Nike,performance,multi,polyester,"Portland, OR",temperate
U03231,19,female,173.1,59.9,20.0,10.0,S,normal,training,beginner,2,indoor,37,94,Adidas|Nike,performance,blue,polyester,"New York, NY",continental
U03232,32,female,156.8,57.8,23.5,7.0,M,normal,running,beginner,4,indoor,15,43,Nike,athleisure,white,synthetic,"Atlanta, GA",temperate
U03233,43,female,176.0,64.7,20.9,10.5,S,high,training,intermediate,3,indoor,16,85,Nike|Jordan,performance,red,cotton,"Portland, OR",temperate
U03234,52,female,158.6,73.7,29.3,7.5,XL,high,basketball,intermediate,4,indoor,21,111,Nike|Adidas|Jordan,performance,multi,mesh,"Los Angeles, CA",hot
U03235,27,male,190.6,85.0,23.4,13.0,L,high,skateboarding,intermediate,4,outdoor,55,199,Jordan|Nike,casual,green,polyester,"Miami, FL",tropical
U03236,31,female,164.3,62.4,23.1,8.5,M,normal,training,beginner,4,indoor,14,39,Adidas|Nike,performance,black,cotton,"Phoenix, AZ",hot
U03237,23,male,176.2,69.2,22.3,9.5,S,low,training,beginner,2,both,11,40,Nike|Adidas,performance,yellow,synthetic,"Denver, CO",cold
U03238,32,male,173.4,86.6,28.8,10.0,XL,normal,training,intermediate,2,indoor,36,135,Nike,performance,navy,cotton,"Houston, TX",tropical
U03239,29,female,168.3,55.2,19.5,9.0,S,normal,running,beginner,3,indoor,37,89,Adidas,athleisure,blue,fleece,"Los Angeles, CA",hot
U03240,44,male,176.9,85.4,27.3,10.0,L,normal,running,advanced,2,both,74,180,Adidas|Jordan,performance,black,synthetic,"Seattle, WA",temperate
U03241,25,male,183.4,81.1,24.1,10.5,M,low,running,advanced,2,outdoor,46,157,Nike|Adidas,performance,blue,leather,"San Francisco, CA",temperate
U03242,30,male,178.8,94.9,29.7,11.0,XL,high,football,beginner,3,outdoor,25,69,Adidas,performance,green,leather,"Atlanta, GA",temperate
U03243,49,female,167.4,64.2,22.9,10.0,M,normal,training,advanced,5,both,25,88,Nike|Adidas,athleisure,grey,nylon,"Atlanta, GA",temperate
U03244,43,female,168.6,65.9,23.2,9.0,M,low,running,intermediate,4,outdoor,36,110,Adidas,performance,multi,gore-tex,"Boston, MA",continental
U03245,38,male,167.0,77.5,27.8,8.0,L,high,running,beginner,3,indoor,28,121,Nike,performance,black,fleece,"New York, NY",continental
U03246,52,female,161.8,53.9,20.6,8.5,S,normal,outdoor,intermediate,4,outdoor,18,60,Adidas,performance,black,polyester,"Philadelphia, PA",temperate
U03247,22,female,179.1,77.0,24.0,11.0,L,low,running,beginner,3,outdoor,13,38,Adidas|Nike|Jordan,performance,blue,fleece,"Chicago, IL",continental
U03248,21,male,184.5,63.7,18.7,11.5,XS,normal,tennis,intermediate,4,outdoor,21,73,Nike,athleisure,black,polyester,"Las Vegas, NV",hot
U03249,19,male,171.7,79.6,27.0,9.0,L,high,swimming,beginner,5,indoor,17,46,Jordan|Adidas|Nike,performance,red,leather,"Las Vegas, NV",hot
U03250,51,female,166.6,68.8,24.8,9.0,L,normal,running,intermediate,4,outdoor,52,228,Nike,performance,grey,knit,"Portland, OR",temperate
U03251,57,female,170.6,60.8,20.9,9.5,S,normal,training,intermediate,4,indoor,10,58,Adidas,retro,grey,nylon,"Las Vegas, NV",hot
U03252,18,female,160.4,74.1,28.8,8.5,XL,normal,training,intermediate,3,indoor,23,54,Nike|Adidas,performance,blue,fleece,"Denver, CO",cold
U03253,18,female,166.6,47.5,17.1,8.5,XS,normal,running,beginner,4,outdoor,19,74,Jordan,athleisure,black,leather,"Detroit, MI",continental
U03254,22,male,168.3,80.7,28.5,8.5,XL,normal,training,advanced,2,outdoor,23,103,Nike|Adidas|Jordan,performance,white,knit,"Houston, TX",tropical
U03255,28,male,181.9,76.8,23.2,10.5,M,normal,training,beginner,3,indoor,26,90,Nike|Adidas,performance,blue,gore-tex,"San Diego, CA",hot
U03256,53,female,173.1,67.4,22.5,10.0,M,normal,training,intermediate,3,both,22,97,Nike,performance,green,cotton,"Houston, TX",tropical
U03257,40,female,156.2,64.2,26.3,7.5,L,high,basketball,intermediate,5,both,47,127,Nike|Adidas|Jordan,casual,brown,polyester,"Seattle, WA",temperate
U03258,18,male,177.9,87.3,27.6,10.5,L,normal,basketball,advanced,2,indoor,17,70,Adidas,performance,white,mesh,"Orlando, FL",tropical
U03259,46,male,173.9,64.4,21.3,9.5,S,normal,training,advanced,3,indoor,90,200,Nike,performance,black,synthetic,"Las Vegas, NV",hot
U03260,18,female,175.3,49.2,16.0,10.5,XS,normal,running,advanced,2,outdoor,34,148,Nike|Jordan|Adidas,performance,grey,synthetic,"Chicago, IL",continental
U03261,44,female,172.3,61.7,20.8,10.0,S,normal,training,beginner,5,indoor,15,58,Adidas,casual,grey,knit,"Dallas, TX",hot
U03262,46,male,173.9,100.7,33.3,9.0,XXL,normal,swimming,beginner,4,indoor,12,39,Adidas|Nike,performance,blue,leather,"Miami, FL",tropical
U03263,52,male,185.6,78.5,22.8,11.0,M,normal,lifestyle,intermediate,2,indoor,17,115,Adidas,casual,red,fleece,"Orlando, FL",tropical
U03264,33,male,193.8,60.8,16.2,13.0,S,normal,football,advanced,2,indoor,34,224,Nike|Jordan|Adidas,performance,grey,mesh,"Las Vegas, NV",hot
U03265,20,female,156.8,64.9,26.4,8.0,L,low,yoga,beginner,3,both,10,43,Nike,performance,white,polyester,"Chicago, IL",continental
U03266,30,female,176.0,64.4,20.8,10.5,S,normal,football,beginner,3,both,10,52,Nike,performance,black,synthetic,"Orlando, FL",tropical
U03267,30,female,172.3,56.1,18.9,9.5,S,normal,training,intermediate,3,indoor,56,147,Nike|Adidas|Jordan,performance,orange,leather,"Las Vegas, NV",hot
U03268,23,female,165.7,48.9,17.8,9.0,XS,normal,training,intermediate,3,indoor,73,177,Nike|Adidas,performance,green,nylon,"San Diego, CA",hot
U03269,18,male,180.6,89.4,27.4,10.5,L,normal,tennis,advanced,3,outdoor,55,201,Nike|Adidas,performance,purple,polyester,"Charlotte, NC",temperate
U03270,45,female,172.8,59.7,20.0,10.5,S,high,training,beginner,5,indoor,22,72,Adidas|Jordan,performance,black,cotton,"Orlando, FL",tropical
U03271,19,male,180.6,73.7,22.6,11.0,M,normal,running,intermediate,3,indoor,26,78,Nike|Adidas,performance,purple,synthetic,"Philadelphia, PA",temperate
U03272,24,male,175.0,64.9,21.2,9.5,S,high,training,beginner,4,both,10,53,Adidas,performance,brown,nylon,"Houston, TX",tropical
U03273,31,female,159.1,49.9,19.7,8.0,S,low,running,intermediate,3,outdoor,17,60,Adidas|Jordan,performance,yellow,gore-tex,"Miami, FL",tropical
U03274,32,female,165.1,76.0,27.9,9.0,XL,high,yoga,advanced,4,indoor,68,155,Nike,casual,black,polyester,"Atlanta, GA",temperate
U03275,27,male,182.9,65.2,19.5,11.0,S,normal,tennis,beginner,4,outdoor,22,104,Jordan,performance,grey,synthetic,"Dallas, TX",hot
U03276,20,female,159.1,52.4,20.7,8.5,S,normal,lifestyle,intermediate,5,both,15,88,Adidas,athleisure,multi,rubber,"Phoenix, AZ",hot
U03277,42,female,174.8,71.5,23.4,10.5,M,normal,training,intermediate,5,both,19,81,Adidas|Nike,performance,blue,mesh,"Minneapolis, MN",cold
U03278,24,male,183.9,84.9,25.1,11.5,M,normal,lifestyle,advanced,2,both,31,100,Nike,athleisure,green,fleece,"Portland, OR",temperate
U03279,23,female,172.3,47.5,16.0,9.5,XS,normal,training,intermediate,3,both,35,85,Jordan|Adidas,performance,white,leather,"Minneapolis, MN",cold
U03280,35,male,188.1,68.3,19.3,12.0,XS,normal,outdoor,intermediate,4,outdoor,16,63,Adidas|Nike,performance,blue,synthetic,"Seattle, WA",temperate
U03281,18,male,193.8,78.5,20.9,12.5,M,high,training,intermediate,5,indoor,15,59,Nike,casual,grey,mesh,"Phoenix, AZ",hot
U03282,18,male,182.9,66.6,19.9,11.0,S,high,football,advanced,2,outdoor,65,258,Nike,performance,orange,synthetic,"Portland, OR",temperate
U03283,31,female,163.7,48.8,18.2,9.0,XS,normal,training,beginner,2,indoor,17,42,Nike,performance,black,knit,"Philadelphia, PA",temperate
U03284,25,female,165.1,67.1,24.6,8.0,L,high,training,intermediate,4,outdoor,22,75,Jordan,athleisure,blue,leather,"Las Vegas, NV",hot
U03285,23,male,174.5,74.3,24.4,9.5,M,low,training,intermediate,4,indoor,24,97,Nike|Adidas,performance,brown,cotton,"Denver, CO",cold
U03286,30,female,157.8,49.6,19.9,8.0,S,normal,yoga,advanced,5,both,28,137,Adidas|Nike,athleisure,purple,rubber,"Denver, CO",cold
U03287,26,male,186.2,103.3,29.8,12.0,XL,normal,training,intermediate,3,indoor,20,109,Nike|Adidas,performance,orange,knit,"San Francisco, CA",temperate
U03288,27,male,176.9,75.1,24.0,9.5,M,normal,running,intermediate,4,outdoor,67,151,Adidas,performance,black,leather,"New York, NY",continental
U03289,21,male,175.0,67.4,22.0,10.0,S,high,training,intermediate,2,indoor,13,45,Jordan|Adidas,casual,navy,knit,"Dallas, TX",hot
